transaction_id,date_id,product_id,store_id,quantity_sold,unit_price,gross_amount,discount_percentage,discount_amount,net_amount,is_promotion,current_stock_level,reorder_point,units_to_stock,stockout_flag
T100258,2023-01-04,P1006,ST036,7.0,307.28,2150.96,0,0.0,2150.96,No,357.0,80,0,0
T100259,2023-01-04,P1025,ST009,2.0,562.26,1124.52,0,0.0,1124.52,No,307.0,26,0,0
T100260,2023-01-04,P1192,ST013,1.0,55.01,55.01,0,0.0,55.01,No,448.0,93,0,0
T100261,2023-01-04,P1122,ST012,1.0,209.87,209.87,25,52.47,157.4,Yes,342.0,63,0,0
T100262,2023-01-04,P1168,ST048,7.0,77.23,540.61,0,0.0,540.61,No,417.0,31,0,0
T100263,2023-01-04,P1165,ST043,4.0,56.59,226.36,25,56.59,169.77,Yes,303.0,81,0,0
T100264,2023-01-04,P1084,ST005,18.0,24.11,433.98,0,0.0,433.98,No,426.0,22,0,0
T100265,2023-01-04,P1193,ST049,4.0,76.89,307.56,0,0.0,307.56,No,469.0,35,0,0
T100266,2023-01-04,P1023,ST036,2.0,692.87,1385.74,0,0.0,,No,27.0,30,28,0
T100267,2023-01-04,P1076,ST043,8.0,48.88,391.04,20,78.21,312.83,Yes,365.0,60,0,0
T100268,2023-01-04,P1037,ST020,1.0,595.85,595.85,0,0.0,595.85,No,318.0,90,0,0
T100269,2023-01-04,P1117,ST006,9.0,20.49,184.41,0,0.0,184.41,No,491.0,38,0,0
T100270,2023-01-04,P1155,ST011,7.0,143.21,1002.47,0,0.0,1002.47,No,171.0,75,0,0
T100271,2023-01-04,P1093,ST022,9.0,24.01,216.09,10,21.61,194.48,Yes,150.0,21,0,0
T100272,2023-01-04,P1126,ST007,6.0,169.06,1014.36,0,0.0,1014.36,No,453.0,56,0,0
T100273,01/04/2023,P1142,ST039,7.0,101.11,707.77,0,0.0,707.77,No,75.0,53,0,0
T100274,2023-01-04,P1182,ST016,7.0,63.39,443.73,0,0.0,443.73,No,103.0,76,0,0
T100275,2023-01-04,P1163,ST006,5.0,75.65,378.25,0,0.0,378.25,No,170.0,31,0,0
T100276,2023-01-04,P1109,ST044,17.0,29.05,,0,0.0,493.85,No,79.0,81,9,0
T100277,2023-01-04,P1183,ST028,6.0,58.04,348.24,0,0.0,348.24,No,388.0,87,0,0
T100278,2023-01-04,P1035,ST033,2.0,1414.7,2829.4,0,0.0,2829.4,No,226.0,83,0,0
T100279,2023-01-04,P1124,ST019,5.0,264.6,1323.0,0,0.0,1323.0,No,387.0,100,0,0
T100280,2023-01-04,p1125,ST004,6.0,247.11,1482.66,20,296.53,1186.13,Yes,178.0,58,0,0
T100281,2023-01-04,P1040,ST027,1.0,378.49,378.49,0,0.0,378.49,No,13.0,39,45,0
T100282,2023-01-04,P1169,ST029,3.0,31.17,93.51,30,28.05,65.46,Yes,232.0,20,0,0
T100283,2023-01-04,P1171,ST013,8.0,68.89,551.12,0,0.0,551.12,No,146.0,35,0,0
T100284,2023-01-04,P1034,ST008,1.0,1292.18,1292.18,0,0.0,1292.18,No,,39,0,0
T100285,2023-01-04,P1075,ST019,8.0,51.51,412.08,20,82.42,329.66,Yes,136.0,99,0,0
T100286,2023-01-04,P1122,ST046,2.0,209.87,419.74,0,0.0,419.74,No,267.0,98,0,0
T100287,2023-01-04,P1110,ST002,20.0,19.37,387.4,0,0.0,387.4,No,452.0,26,0,0
T100288,2023-01-04,P1078,ST008,5.0,,591.2,0,0.0,591.2,No,492.0,64,0,0
T100289,2023-01-04,P1156,ST007,,73.63,515.41,0,0.0,515.41,No,495.0,82,0,0
T100290,2023-01-04,P1191,ST038,6.0,86.06,516.36,0,0.0,516.36,No,151.0,46,0,0
T100291,2023-01-04,P1050,ST046,2.0,50.1192821062733,100.24,25,25.06,75.18,Yes,326.0,63,0,0
T100292,2023-01-04,P1089,ST024,15.0,,189.0,0,0.0,189.0,No,70.0,75,12,0
T100293,2023-01-04,P1145,ST004,4.0,154.42,617.68,0,0.0,617.68,No,213.0,83,0,0
T100294,2023-01-04,P1053,ST012,1.0,28.05,28.05,0,0.0,28.05,No,121.0,95,0,0
T100295,2023-01-04,P1142,ST008,3.0,101.11,303.33,0,0.0,303.33,No,283.0,50,0,0
T100296,2023-01-04,P1137,ST008,1.0,118.32,118.32,0,0.0,118.32,No,333.0,97,0,0
T100297,2023-01-04,P1161,ST001,6.0,40.26,241.56,0,0.0,241.56,No,153.0,42,0,0
T100298,2023-01-04,P1161,ST041,4.0,40.26,161.04,0,0.0,161.04,No,122.0,61,0,0
T100299,2023-01-04,P1024,ST032,1.0,,1160.27,0,0.0,1160.27,No,427.0,42,0,0
T100300,2023-01-04,P1049,ST005,3.0,65.77,197.31,10,19.73,177.58,Yes,242.0,71,0,0
T100301,2023-01-04,P1034,st016,1.0,1292.18,1292.18,0,0.0,1292.18,No,490.0,100,0,0
T100302,2023-01-04,P1123,ST049,8.0,188.55,1508.4,0,0.0,1508.4,No,167.0,62,0,0
T100303,2023-01-04,P1131,ST027,3.0,153.45,460.35,10,46.04,414.31,Yes,22.0,49,27,0
T100304,2023-01-04,P1126,ST011,2.0,169.06,338.12,0,0.0,338.12,No,499.0,56,0,0
T100305,2023-01-04,P1086,ST039,6.0,11.0,66.0,0,0.0,66.0,No,86.0,58,0,0
T100306,2023-01-04,P1001,ST010,3.0,1049.28,3147.84,0,0.0,3147.84,No,209.0,77,0,0
T100307,2023-01-04,P1047,ST025,6.0,25.21,151.26,0,0.0,151.26,No,227.0,81,0,0
T100308,2023-01-04,P1138,ST035,8.0,85.47,683.76,0,0.0,683.76,No,430.0,49,0,0
T100309,2023-01-04,P1053,ST002,6.0,28.05,168.3,0,0.0,168.3,No,500.0,37,0,0
T100310,2023-01-04,P1108,ST016,7.0,11.38,79.66,0,0.0,79.66,No,38.0,37,33,0
T100311,2023-01-04,P1019,ST031,3.0,924.12,2772.36,0,0.0,2772.36,No,25.0,38,39,0
T100312,2023-01-04,P1179,ST020,8.0,55.91,447.28,0,0.0,447.28,No,182.0,76,0,0
T100313,2023-01-04,P1102,ST028,15.0,13.3,199.5,0,0.0,199.5,No,434.0,53,0,0
T100314,2023-01-04,P1191,ST014,7.0,86.06,602.42,0,0.0,602.42,No,122.0,70,0,0
T100315,2023-01-04,P1043,ST004,6.0,,316.8,0,0.0,316.8,No,109.0,54,0,0
T100316,2023-01-04,P1003,ST049,2.0,597.74,1195.48,0,0.0,1195.48,No,113.0,24,0,0
T100317,2023-01-04,P1003,ST023,2.0,597.74,1195.48,0,0.0,1195.48,No,266.0,44,0,0
T100318,2023-01-04,P1199,ST010,1.0,41.47,41.47,0,0.0,41.47,No,205.0,81,0,0
T100319,2023-01-04,P1175,ST042,3.0,73.21,219.63,0,0.0,219.63,No,92.0,84,12,0
T100320,2023-01-05,P1183,ST044,7.0,58.04,406.28,0,0.0,406.28,No,322.0,97,0,0
T100321,2023-01-05,P1128,ST007,8.0,156.57,1252.56,0,0.0,1252.56,No,488.0,57,0,0
T100322,2023-01-05,P1196,ST029,3.0,42.79,128.37,0,0.0,128.37,No,301.0,82,0,0
T100323,2023-01-05,P1096,ST006,14.0,15.2,,0,0.0,212.8,No,144.0,25,0,0
T100324,2023-01-05,P1146,ST026,2.0,72.03,144.06,0,0.0,144.06,No,457.0,79,0,0
T100325,2023-01-05,P1197,ST028,4.0,43.81,175.24,0,0.0,175.24,No,43.0,60,20,0
T100326,2023-01-05,P1164,ST014,6.0,52.72,316.32,0,0.0,316.32,No,317.0,68,0,0
T100327,2023-01-05,P1070,ST017,3.0,131.29,393.87,5,19.69,374.18,Yes,150.0,71,0,0
T100328,2023-01-05,P1088,ST049,10.0,21.19,211.9,0,0.0,211.9,No,188.0,73,0,0
T100329,2023-01-05,P1153,ST013,2.0,212.96,425.92,0,0.0,,No,306.0,98,0,0
T100330,2023-01-05,P1128,ST021,2.0,156.57,313.14,0,0.0,313.14,No,355.0,72,0,0
T100331,2023-01-05,P1056,ST048,4.0,148.49,593.96,0,0.0,593.96,No,289.0,41,0,0
T100332,2023-01-05,P1079,ST033,2.0,117.86,235.72,0,0.0,235.72,No,342.0,78,0,0
T100333,2023-01-05,P1046,ST036,3.0,123.3,369.9,0,0.0,369.9,No,205.0,56,0,0
T100334,2023-01-05,P1023,ST042,1.0,692.87,692.87,0,0.0,692.87,No,220.0,33,0,0
T100335,2023-01-05,P1055,ST015,8.0,111.99,895.92,0,0.0,895.92,No,68.0,45,0,0
T100336,2023-01-05,P1002,ST024,4.0,,1149.0,0,0.0,1149.0,No,,53,0,0
T100337,2023-01-05,P1133,ST048,6.0,82.53,495.18,0,0.0,495.18,No,302.0,75,0,0
T100338,2023-01-05,P1100,ST047,6.0,9.72,58.32,0,0.0,58.32,No,172.0,86,0,0
T100339,2023-01-05,P1142,ST011,6.0,101.11,606.66,0,0.0,606.66,No,57.0,23,0,0
T100340,2023-01-05,P1117,ST041,12.0,20.49,245.88,0,0.0,245.88,No,344.0,48,0,0
T100341,2023-01-05,P1161,ST002,2.0,40.26,80.52,25,20.13,60.39,Yes,72.0,33,0,0
T100342,2023-01-05,P1106,ST005,16.0,5.72,91.52,0,0.0,,No,49.0,46,39,0
T100343,2023-01-05,P1162,st039,1.0,42.32,42.32,15,6.35,35.97,Yes,187.0,81,0,0
T100344,2023-01-05,P1132,ST049,3.0,88.16,264.48,0,0.0,264.48,No,196.0,34,0,0
T100345,2023-01-05,P1090,ST046,18.0,20.09,361.62,0,0.0,361.62,No,249.0,83,0,0
T100346,2023-01-05,P1150,ST038,5.0,130.8,654.0,0,0.0,654.0,No,115.0,82,0,0
T100347,2023-01-05,P1096,ST041,3.0,15.2,45.6,0,0.0,45.6,No,465.0,24,0,0
T100348,2023-01-05,P1047,ST021,7.0,25.21,176.47,0,0.0,,No,193.0,51,0,0
T100349,2023-01-05,P1146,ST021,4.0,72.03,288.12,0,0.0,288.12,No,207.0,56,0,0
T100350,2023-01-05,P1175,ST049,7.0,73.21,512.47,0,0.0,512.47,No,173.0,45,0,0
T100351,2023-01-05,P1061,ST037,1.0,68.97,68.97,0,0.0,68.97,No,,93,0,0
T100352,2023-01-06,P1121,ST007,7.0,275.42,1927.94,0,0.0,1927.94,No,150.0,60,0,0
T100353,2023-01-06,P1096,ST040,4.0,15.2,60.8,5,3.04,57.76,Yes,432.0,21,0,0
T100354,2023-01-06,P1002,ST045,681.0,287.25,287.25,0,0.0,287.25,No,411.0,25,0,0
T100355,2023-01-06,P1150,ST030,2.0,130.8,261.6,10,26.16,235.44,Yes,395.0,94,0,0
T100356,2023-01-06,P1083,ST047,16.0,6.85,109.6,0,0.0,109.6,No,145.0,57,0,0
T100357,2023-01-06,P1016,ST014,1.0,1223.28,1223.28,0,0.0,1223.28,No,249.0,69,0,0
T100358,2023-01-06,P1168,ST010,2.0,77.23,154.46,0,0.0,154.46,No,122.0,66,0,0
T100359,2023-01-06,P1166,ST007,3.0,47.81,143.43,0,0.0,143.43,No,64.0,34,0,0
T100360,2023-01-06,P1091,ST028,7.0,9.38,65.66,0,0.0,65.66,No,267.0,75,0,0
T100361,2023-01-06,P1046,ST039,5.0,123.3,616.5,0,0.0,616.5,No,262.0,86,0,0
T100362,2023-01-06,P1137,ST007,5.0,118.32,591.6,0,0.0,591.6,No,327.0,71,0,0
T100363,2023-01-06,P1181,ST039,5.0,53.48,267.4,0,0.0,267.4,No,58.0,43,0,0
T100364,2023-01-06,P1086,ST030,5.0,11.0,55.0,0,0.0,,No,351.0,80,0,0
T100365,2023-01-06,P1150,ST001,8.0,130.8,1046.4,0,0.0,1046.4,No,251.0,34,0,0
T100366,2023-01-06,P1078,ST048,6.0,,709.44,0,0.0,709.44,No,386.0,64,0,0
T100367,2023-01-06,P1124,ST008,732.0,264.6,1323.0,0,0.0,1323.0,No,382.0,22,0,0
T100368,2023-01-06,P1093,ST014,3.0,24.01,72.03,0,0.0,72.03,No,498.0,68,0,0
T100369,2023-01-06,P1174,ST023,6.0,40.39,242.34,0,0.0,242.34,No,223.0,55,0,0
T100370,2023-01-06,P1074,ST008,1.0,135.2,135.2,0,0.0,135.2,No,360.0,38,0,0
T100371,2023-01-06,P1117,ST003,7.0,,143.43,0,0.0,143.43,No,313.0,35,0,0
T100372,2023-01-06,P1171,ST036,3.0,68.89,206.67,0,0.0,206.67,No,375.0,54,0,0
T100373,2023-01-06,P1099,ST028,13.0,21.5,279.5,0,0.0,279.5,No,60.0,53,12,0
T100374,2023-01-06,P1035,ST027,3.0,1414.7,4244.1,0,0.0,4244.1,No,166.0,30,0,0
T100375,2023-01-06,P1129,ST044,6.0,196.34,1178.04,0,0.0,1178.04,No,228.0,79,0,0
T100376,2023-01-06,P1063,ST038,6.0,139.94,839.64,25,209.91,629.73,Yes,470.0,92,0,0
T100377,2023-01-06,P1022,ST004,2.0,1419.39,2838.78,0,0.0,2838.78,No,342.0,33,0,0
T100378,2023-01-06,P1180,ST014,3.0,48.53,145.59,0,0.0,,No,263.0,37,0,0
T100379,2023-01-06,P1030,ST005,1.0,334.95,334.95,0,0.0,334.95,No,460.0,35,0,0
T100380,2023-01-06,P1048,ST016,5.0,108.03,540.15,0,0.0,540.15,No,358.0,76,0,0
T100381,2023-01-06,P1052,ST031,8.0,107.98,863.84,0,0.0,863.84,No,351.0,32,0,0
T100382,2023-01-06,P1073,ST030,2.0,121.83,243.66,0,0.0,243.66,No,15.0,94,100,0
T100383,2023-01-06,P1071,ST001,3.0,33.62,100.86,0,0.0,100.86,No,448.0,84,0,0
T100384,2023-01-06,P1184,ST009,5.0,44.02,220.1,0,0.0,220.1,No,347.0,58,0,0
T100385,2023-01-06,P1199,ST043,5.0,41.47,207.35,15,31.1,176.25,Yes,311.0,94,0,0
T100386,2023-01-07,P1195,ST015,4.0,26.86,107.44,10,10.74,96.7,Yes,382.0,69,0,0
T100387,2023-01-07,P1162,ST002,3.0,42.32,126.96,0,0.0,126.96,No,367.0,77,0,0
T100388,2023-01-07,P1112,ST034,7.0,11.27,78.89,5,3.94,74.95,Yes,332.0,32,0,0
T100389,2023-01-07,P1128,ST013,4.0,156.57,626.28,0,0.0,626.28,No,252.0,84,0,0
T100390,2023-01-07,P1033,ST034,5.0,341.58,1707.9,20,341.58,1366.32,Yes,128.0,26,0,0
T100391,2023-01-07,P1074,ST005,4.0,135.2,540.8,0,0.0,540.8,No,487.0,98,0,0
T100392,2023-01-07,P1009,ST022,2.0,1220.0,2440.0,0,0.0,2440.0,No,181.0,27,0,0
T100393,2023-01-07,P1157,ST045,1.0,195.68,195.68,0,0.0,195.68,No,,73,50,0
T100394,2023-01-07,P1058,ST042,6.0,103.34,620.04,0,0.0,620.04,No,165.0,49,0,0
T100395,2023-01-07,P1124,ST004,7.0,264.6,1852.2,0,0.0,1852.2,No,366.0,36,0,0
T100396,2023-01-07,P1015,ST016,4.0,884.6,,5,176.92,3361.48,Yes,126.0,72,0,0
T100397,2023-01-07,P1015,ST009,8.0,884.6,7076.8,0,0.0,7076.8,No,32.0,60,42,0
T100398,2023-01-07,P1140,ST014,8.0,218.49,1747.92,0,0.0,1747.92,No,426.0,65,0,0
T100399,2023-01-07,P1082,ST045,18.0,16.73,301.14,0,0.0,301.14,No,37.0,64,70,0
T100400,2023-01-07,P1054,ST008,6.0,86.8,520.8,0,0.0,520.8,No,413.0,38,0,0
T100401,01/07/2023,P1099,ST020,3.0,21.5,64.5,25,16.12,48.38,Yes,206.0,83,0,0
T100402,2023-01-07,P1139,ST049,6.0,127.91,767.46,0,0.0,767.46,No,475.0,97,0,0
T100403,2023-01-07,P1112,ST028,2.0,11.27,22.54,0,0.0,22.54,No,293.0,69,0,0
T100404,2023-01-07,P1042,ST025,8.0,108.74,869.92,0,0.0,869.92,No,483.0,50,0,0
T100405,2023-01-07,P1010,ST040,2.0,1069.3,2138.6,0,0.0,2138.6,No,347.0,52,0,0
T100406,2023-01-07,P1005,ST029,1.0,1466.39,1466.39,0,0.0,1466.39,No,193.0,81,0,0
T100407,2023-01-07,P1047,ST017,5.0,25.21,126.05,0,0.0,126.05,No,263.0,36,0,0
T100408,2023-01-07,P1149,ST021,,239.79,239.79,0,0.0,239.79,No,,27,0,0
T100409,2023-01-07,P1090,ST007,3.0,20.09,60.27,0,0.0,60.27,No,67.0,85,12,0
T100410,2023-01-07,P1084,ST039,12.0,24.11,289.32,0,0.0,289.32,No,,67,0,0
T100411,2023-01-07,P1055,ST021,6.0,111.99,671.94,0,0.0,671.94,No,203.0,94,0,0
T100412,2023-01-07,P1148,ST041,7.0,231.84,1622.88,0,0.0,1622.88,No,72.0,87,33,0
T100413,2023-01-07,P1063,ST024,4.0,139.94,559.76,0,0.0,559.76,No,393.0,34,0,0
T100414,2023-01-07,P1155,ST015,8.0,143.21,1145.68,0,0.0,1145.68,No,127.0,92,0,0
T100415,2023-01-07,P1088,ST021,4.0,21.19,,20,16.95,67.81,Yes,268.0,38,0,0
T100416,2023-01-07,P1183,ST031,2.0,58.04,116.08,5,5.8,110.28,Yes,436.0,75,0,0
T100417,2023-01-07,P1062,ST046,5.0,86.03,430.15,15,64.52,365.63,Yes,312.0,97,0,0
T100418,2023-01-07,P1075,ST049,8.0,51.51,,0,0.0,412.08,No,385.0,43,0,0
T100419,2023-01-07,P1098,ST021,15.0,24.75,371.25,0,0.0,371.25,No,379.0,95,0,0
T100420,2023-01-07,P1074,ST021,7.0,135.2,946.4,0,0.0,946.4,No,101.0,38,0,0
T100421,2023-01-07,P1073,ST011,2.0,121.83,243.66,0,0.0,243.66,No,259.0,76,0,0
T100422,2023-01-07,P1053,ST036,3.0,28.05,84.15,5,4.21,79.94,Yes,466.0,89,0,0
T100423,2023-01-07,P1134,ST009,8.0,292.1,2336.8,0,0.0,2336.8,No,66.0,35,0,0
T100424,2023-01-07,P1191,ST015,2.0,86.06,172.12,0,0.0,172.12,No,269.0,62,0,0
T100425,2023-01-07,P1082,st013,18.0,16.73,301.14,0,0.0,301.14,No,459.0,100,0,0
T100426,2023-01-07,P1125,ST012,,247.11,1976.88,0,0.0,1976.88,No,111.0,31,0,0
T100427,2023-01-07,P1177,ST017,7.0,24.34,170.38,0,0.0,170.38,No,130.0,64,0,0
T100428,2023-01-07,P1154,ST023,8.0,295.6,2364.8,0,0.0,2364.8,No,122.0,34,0,0
T100429,2023-01-07,P1170,ST008,6.0,46.49,278.94,0,0.0,278.94,No,370.0,36,0,0
T100430,2023-01-07,P1016,ST036,2.0,1223.28,2446.56,0,0.0,2446.56,No,172.0,72,0,0
T100431,2023-01-07,P1115,ST027,8.0,7.88,63.04,0,0.0,,No,95.0,88,15,0
T100432,2023-01-07,P1024,ST046,2.0,1160.27,2320.54,0,0.0,2320.54,No,402.0,90,0,0
T100433,2023-01-07,P1042,ST024,6.0,108.74,652.44,0,0.0,652.44,No,293.0,51,0,0
T100434,2023-01-07,P1007,ST015,3.0,706.04,2118.12,0,0.0,2118.12,No,136.0,24,0,0
T100435,2023-01-07,P1130,ST047,7.0,225.44,1578.08,30,473.42,1104.66,Yes,435.0,89,0,0
T100436,2023-01-07,P1191,ST002,5.0,86.06,430.3,0,0.0,430.3,No,113.0,32,0,0
T100437,2023-01-07,P1130,ST016,7.0,225.44,1578.08,20,315.62,1262.46,Yes,382.0,70,0,0
T100438,2023-01-07,P1145,ST007,5.0,154.42,772.1,0,0.0,772.1,No,424.0,100,0,0
T100439,2023-01-07,P1134,ST047,4.0,292.1,1168.4,20,233.68,,Yes,139.0,72,0,0
T100440,2023-01-07,P1126,ST035,8.0,169.06,1352.48,0,0.0,1352.48,No,343.0,50,0,0
T100441,2023-01-07,P1033,ST049,1.0,341.58,341.58,0,0.0,341.58,No,393.0,35,0,0
T100442,2023-01-07,P1108,ST026,1.0,11.38,11.38,0,0.0,11.38,No,232.0,57,0,0
T100443,2023-01-07,P1158,ST046,6.0,127.4,764.4,0,0.0,764.4,No,138.0,80,0,0
T100444,2023-01-07,P1082,ST027,6.0,16.73,100.38,0,0.0,100.38,No,44.0,20,0,0
T100445,2023-01-07,P1163,ST036,4.0,75.65,302.6,0,0.0,302.6,No,17.0,44,55,0
T100446,2023-01-07,P1165,ST043,4.0,56.59,226.36,10,22.64,203.72,Yes,62.0,47,16,0
T100447,2023-01-07,P1155,ST018,599.0,143.21,1145.68,0,0.0,1145.68,No,11.0,49,39,0
T100448,2023-01-07,P1036,ST033,8.0,1147.02,9176.16,0,0.0,9176.16,No,251.0,61,0,0
T100449,2023-01-07,P1136,ST006,4.0,203.39,813.56,0,0.0,813.56,No,494.0,55,0,0
T100450,2023-01-07,P1046,ST002,6.0,123.3,739.8,0,0.0,739.8,No,404.0,64,0,0
T100451,2023-01-08,P1114,ST024,17.0,,497.93,0,0.0,497.93,No,310.0,59,0,0
T100452,2023-01-08,P1012,ST045,3.0,308.9,926.7,0,0.0,926.7,No,330.0,27,0,0
T100453,2023-01-08,P1027,ST003,2.0,252.69,505.38,30,151.61,353.77,Yes,88.0,42,0,0
T100454,2023-01-08,P1072,ST013,1.0,128.59,,0,0.0,128.59,No,354.0,60,0,0
T100455,2023-01-08,P1017,ST013,3.0,634.39,1903.17,0,0.0,1903.17,No,,42,0,0
T100456,2023-01-08,P1144,ST023,2.0,265.44,530.88,0,0.0,530.88,No,300.0,31,0,0
T100457,2023-01-08,P1003,ST014,3.0,597.74,1793.22,0,0.0,1793.22,No,51.0,51,11,0
T100458,2023-01-08,P1046,ST018,3.0,123.3,369.9,0,0.0,369.9,No,221.0,48,0,0
T100459,2023-01-08,P1090,ST042,17.0,20.09,341.53,0,0.0,341.53,No,333.0,41,0,0
T100460,2023-01-08,P1054,ST022,5.0,86.8,434.0,10,43.4,390.6,Yes,142.0,47,0,0
T100461,2023-01-08,P1169,ST038,1.0,31.17,31.17,0,0.0,31.17,No,63.0,100,38,0
T100462,2023-01-08,P1120,ST035,6.0,11.99,71.94,0,0.0,71.94,No,234.0,98,0,0
T100463,2023-01-08,P1077,ST003,4.0,61.78,247.12,0,0.0,247.12,No,471.0,84,0,0
T100464,2023-01-08,P1179,ST034,4.0,55.91,223.64,0,0.0,223.64,No,300.0,37,0,0
T100465,2023-01-08,P1118,ST001,5.0,6.13,30.65,0,0.0,30.65,No,98.0,58,0,0
T100466,2023-01-08,P1123,ST011,6.0,188.55,1131.3,25,282.82,848.48,Yes,361.0,70,0,0
T100467,2023-01-08,P1103,ST021,10.0,6.87,68.7,0,0.0,68.7,No,383.0,74,0,0
T100468,2023-01-08,P1095,ST024,1.0,40.586585589729495,40.59,0,0.0,40.59,No,394.0,70,0,0
T100469,2023-01-08,P1039,ST019,2.0,409.31,818.62,0,0.0,818.62,No,430.0,81,0,0
T100470,2023-01-08,P1168,ST026,1.0,77.23,77.23,0,0.0,77.23,No,75.0,93,49,0
T100471,2023-01-08,P1030,ST039,2.0,334.95,669.9,0,0.0,669.9,No,409.0,80,0,0
T100472,2023-01-08,P1039,ST001,2.0,409.31,818.62,0,0.0,818.62,No,372.0,95,0,0
T100473,2023-01-08,P1094,ST004,6.0,15.33,91.98,0,0.0,91.98,No,,57,0,0
T100474,2023-01-08,P1092,ST047,2.0,15.21,30.42,0,0.0,30.42,No,212.0,51,0,0
T100475,2023-01-08,P1063,ST047,8.0,139.94,1119.52,15,167.93,951.59,Yes,200.0,24,0,0
T100476,2023-01-08,P1109,ST026,1.0,29.05,29.05,0,0.0,29.05,No,392.0,52,0,0
T100477,2023-01-08,P1132,ST035,4.0,88.16,352.64,0,0.0,352.64,No,,67,51,0
T100478,01/08/2023,P1047,ST044,5.0,25.21,126.05,0,0.0,126.05,No,218.0,46,0,0
T100479,2023-01-08,P1182,ST021,4.0,63.39,253.56,15,38.03,,Yes,382.0,97,0,0
T100480,2023-01-08,P1114,ST010,15.0,29.29,439.35,0,0.0,439.35,No,265.0,46,0,0
T100481,2023-01-08,P1022,ST014,3.0,1419.39,4258.17,0,0.0,4258.17,No,199.0,58,0,0
T100482,2023-01-08,P1193,ST019,8.0,76.89,615.12,0,0.0,615.12,No,202.0,88,0,0
T100483,2023-01-08,P1197,ST048,7.0,43.81,306.67,0,0.0,306.67,No,190.0,47,0,0
T100484,2023-01-08,P1129,ST035,7.0,196.34,1374.38,0,0.0,,No,216.0,83,0,0
T100485,2023-01-08,P1168,ST012,2.0,77.23,154.46,0,0.0,154.46,No,344.0,73,0,0
T100486,2023-01-08,P1006,ST021,4.0,307.28,1229.12,0,0.0,1229.12,No,330.0,80,0,0
T100487,2023-01-08,P1118,ST024,8.0,6.13,49.04,0,0.0,49.04,No,489.0,45,0,0
T100488,2023-01-08,P1119,ST033,4.0,22.41,89.64,0,0.0,89.64,No,438.0,62,0,0
T100489,2023-01-08,P1121,ST025,2.0,275.42,550.84,0,0.0,550.84,No,500.0,53,0,0
T100490,2023-01-08,P1075,ST026,1.0,51.51,51.51,0,0.0,51.51,No,376.0,85,0,0
T100491,2023-01-08,P1094,ST027,6.0,15.33,91.98,10,9.2,82.78,Yes,417.0,81,0,0
T100492,2023-01-08,P1177,ST029,6.0,24.34,146.04,0,0.0,146.04,No,368.0,53,0,0
T100493,2023-01-08,P1079,ST046,3.0,117.86,353.58,0,0.0,353.58,No,166.0,80,0,0
T100494,2023-01-08,P1008,ST014,3.0,1161.41,3484.23,0,0.0,3484.23,No,309.0,21,0,0
T100495,2023-01-08,P1151,ST033,6.0,137.99,827.94,0,0.0,827.94,No,203.0,82,0,0
T100496,2023-01-08,P1058,ST010,5.0,103.34,516.7,0,0.0,516.7,No,383.0,35,0,0
T100497,2023-01-08,P1059,ST048,4.0,72.88,291.52,0,0.0,291.52,No,26.0,71,42,0
T100498,2023-01-08,P1115,ST037,17.0,7.88,133.96,0,0.0,133.96,No,141.0,43,0,0
T100499,2023-01-08,P1191,ST013,2.0,86.06,172.12,0,0.0,172.12,No,77.0,86,41,0
T100500,2023-01-08,P1019,ST013,2.0,,1848.24,5,92.41,1755.83,Yes,253.0,45,0,0
T100501,2023-01-08,P1200,ST042,4.0,81.18,324.72,0,0.0,324.72,No,335.0,98,0,0
T100502,2023-01-08,P1166,ST020,5.0,47.81,239.05,0,0.0,239.05,No,137.0,63,0,0
T100503,2023-01-08,P1121,ST032,3.0,275.42,826.26,0,0.0,826.26,No,399.0,75,0,0
T100504,2023-01-08,P1055,ST020,5.0,111.99,559.95,0,0.0,559.95,No,281.0,80,0,0
T100505,2023-01-09,P1170,ST011,6.0,46.49,278.94,0,0.0,278.94,No,252.0,96,0,0
T100506,2023-01-09,P1187,ST023,6.0,30.07,180.42,0,0.0,180.42,No,227.0,92,0,0
T100507,2023-01-09,P1005,ST046,1.0,1466.39,1466.39,0,0.0,1466.39,No,376.0,52,0,0
T100508,2023-01-09,P1113,ST018,4.0,19.49,77.96,10,7.8,70.16,Yes,176.0,81,0,0
T100509,2023-01-09,P1072,ST039,7.0,128.59,900.13,5,45.01,855.12,Yes,337.0,63,0,0
T100510,2023-01-09,P1039,ST010,3.0,409.31,1227.93,0,0.0,1227.93,No,,91,0,0
T100511,2023-01-09,P1180,ST046,6.0,48.53,291.18,0,0.0,291.18,No,194.0,77,0,0
T100512,2023-01-09,P1192,ST002,3.0,55.01,165.03,20,33.01,132.02,Yes,228.0,70,0,0
T100513,2023-01-09,P1084,ST035,16.0,24.11,385.76,0,0.0,385.76,No,180.0,28,0,0
T100514,2023-01-09,P1157,ST042,4.0,195.68,782.72,0,0.0,782.72,No,402.0,75,0,0
T100515,2023-01-09,P1136,ST045,,203.39,1423.73,0,0.0,1423.73,No,215.0,93,0,0
T100516,2023-01-09,P1137,ST030,4.0,118.32,473.28,0,0.0,473.28,No,304.0,65,0,0
T100517,2023-01-09,P1200,ST009,6.0,81.18,487.08,0,0.0,487.08,No,177.0,60,0,0
